question_id,category,question,gold_reference,retrieved_passage_ids,retrieval_scores,gold_passage_id,retrieval_hit,retrieval_hit_top3,retrieval_hit_top5,mrr,retrieval_latency,prompt_tokens,generation_latency,generated_text,oracle_generated_text,BS_positive,BS_oracle
Q-449,general,Câu hỏi về Tương tác thuốc: Zidovudin có thể tương tác với các loại thuốc nào khác khi sử dụng trong điều trị HIV?,"Zidovudin có thể tương tác với các loại thuốc khác như ritonavir, efavirenz và lamivudin. Tương tác này có thể tăng cường hoặc giảm cường tác dụng của các thuốc này, do đó cần điều chỉnh liều lượng hoặc theo dõi chặt chẽ.","['PASSAGE-0268', 'PASSAGE-2683', 'PASSAGE-2296', 'PASSAGE-0745', 'PASSAGE-0841']","[23.937337443418777, 22.857196982865762, 21.93291895665854, 21.890356551120828, 21.855767891172537]",PASSAGE-0450,0,0,0,0.0,0.023825645446777344,68,17.103803873062134,"Zidovudin (AZT) là một loại thuốc thường được sử dụng trong phối hợp điều trị HIV/AIDS. Tuy nhiên, không có thông tin rõ ràng về tương tác cụ thể giữa zidovudin và các loại thuốc khác khi điều trị HIV. 

Tuy nhiên, cần lưu ý rằng:

1. Zidovudin có thể tương tác với các loại thuốc khác trong nhóm nucleoside reverse transcriptase inhibitors (NRTIs), đặc biệt là tenofovir.

2. Có thể có tương tác với các loại thuốc khác như protease inhibitors, integrase inhibitors, hoặc các loại thuốc điều trị nhiễm khuẩn khác.

3. Cần theo dõi chặt chẽ nồng độ thuốc trong máu và các tác dụng phụ khi kết hợp sử dụng.

4. Cần tham khảo ý kiến bác sĩ hoặc dược sĩ trước khi sử dụng bất kỳ loại thuốc mới nào khi đang điều trị HIV bằng zidovudin.

Để đảm","Theo ngữ cảnh được cung cấp, zidovudin có thể tương tác với các loại thuốc sau khi sử dụng trong điều trị HIV:

1. Ritonavir
2. Efavirenz 
3. Lamivudin

Tương tác này có thể làm tăng hoặc giảm tác dụng của các thuốc này, do đó cần điều chỉnh liều lượng hoặc theo dõi chặt chẽ.",0.718395471572876,0.8659355044364929
Q-450,general,Câu hỏi về Liều dùng đối tượng đặc biệt: Liều zidovudin cho trẻ em bị HIV nên được điều chỉnh như thế nào so với người lớn?,"Liều zidovudin cho trẻ em bị HIV nên được điều chỉnh dựa trên cân nặng hoặc thể trạng. Thông thường, liều cho trẻ em sẽ thấp hơn so với người lớn. Cần tham khảo ý kiến bác sĩ hoặc chuyên gia dược để xác định liều phù hợp.","['PASSAGE-4328', 'PASSAGE-3662', 'PASSAGE-0218', 'PASSAGE-1820', 'PASSAGE-4364']","[23.86516406154703, 21.931598789597288, 21.009854510435787, 20.937685788518753, 19.866808074389837]",PASSAGE-0451,0,0,0,0.0,0.025445938110351562,137,17.018258810043335,"Dựa trên thông tin được cung cấp trong ngữ cảnh, câu hỏi này không phù hợp để trả lời vì nó đề cập đến desmopressin (một hormone chống tháo máu) trong khi câu hỏi đang hỏi về zidovudin (một thuốc antiretroviral) cho bệnh nhân HIV.

Tuy nhiên, tôi có thể giải thích về cách điều chỉnh liều zidovudin cho trẻ em bị HIV:

Liều zidovudin cho trẻ em bị HIV thường cần được điều chỉnh dựa trên cân nặng hoặc thể trạng của trẻ. Thông thường, liều khởi đầu sẽ thấp hơn so với người lớn và tăng dần theo cân nặng của trẻ. Bác sĩ sẽ tính toán liều chính xác dựa trên các yếu tố như cân nặng, độ tuổi và tình trạng sức khỏe tổng thể của trẻ.

Lưu ý rằng việc điều chỉnh liều cần được thực hiện dưới sự giám sát của bác sĩ chuyên kho","Liều zidovudin cho trẻ em bị HIV nên được điều chỉnh thấp hơn so với người lớn và cần được điều chỉnh dựa trên cân nặng hoặc thể trạng của trẻ em. Điều này đảm bảo liều lượng thuốc phù hợp với trọng lượng cơ thể và nhu cầu của trẻ em, giúp tránh hiện tượng quá liều hoặc thiếu liều có thể gây ra tác dụng phụ không mong muốn hoặc hiệu quả điều trị kém.",0.7819778323173523,0.8099755048751831
Q-451,general,Câu hỏi về An toàn Thai kỳ: Zidovudin có an toàn khi sử dụng trong thời kỳ mang thai không?,"Zidovudin được chỉ định để dự phòng lây truyền HIV từ mẹ sang con, nhưng độ an toàn của việc dùng zidovudin trong thời kỳ mang thai chưa được xác định đầy đủ. Tuy nhiên, nguy cơ lây truyền HIV từ mẹ sang con là cao, nên việc điều trị là cần thiết. Các nghiên cứu về hiệu quả và kinh nghiệm lâm sàng cho thấy zidovudin là lựa chọn hợp lý.","['PASSAGE-1563', 'PASSAGE-0297', 'PASSAGE-0381', 'PASSAGE-2889', 'PASSAGE-2361']","[22.89616127080541, 21.746074334533734, 21.565284517516137, 21.565284517516137, 21.4439733277968]",PASSAGE-0452,0,0,0,0.0,0.020031213760375977,67,16.723125219345093,"Dựa trên thông tin được cung cấp trong ngữ cảnh, câu trả lời là: Azathioprin không an toàn khi sử dụng trong thời kỳ mang thai. Tuy nhiên, thông tin này không đề cập đến Zidovudin. 

Zidovudin (ZDV) thường được sử dụng trong điều trị HIV/AIDS. Về mặt an toàn khi sử dụng trong thời kỳ mang thai:

1. Zidovudin được FDA xếp vào D级分类，表示对孕妇风险很高。但请注意，具体使用前应咨询医生。

2. 大多数研究表明，Zidovudin在孕期使用相对安全，可以减少母婴传播HIV的风险。

3. 然而，长期或高剂量使用可能对胎儿有潜在风险，如低出生体重等。

因此，虽然Zidovudin通常被认为是相对安全的，但在怀孕期间使用时仍需谨慎，并应在医生指导下进行。","Dựa trên thông tin được cung cấp, có một số điểm cần lưu ý về việc sử dụng zidovudin trong thời kỳ mang thai:

1. Độ an toàn chưa được xác định đầy đủ: Ngữ cảnh đề cập rằng độ an toàn của zidovudin trong thời kỳ mang thai chưa được xác định đầy đủ.

2. Lợi ích vượt trội: Mặc dù độ an toàn chưa rõ ràng, nhưng nguy cơ lây truyền HIV từ mẹ sang con rất cao, nên việc điều trị bằng zidovudin được coi là cần thiết.

3. Hiệu quả và kinh nghiệm lâm sàng: Các nghiên cứu cho thấy zidovudin là lựa chọn hợp lý, mặc dù độ an toàn chưa được xác định đầy đủ.

4. Lựa chọn hợp lý: Dù còn nhiều nghi vấn về độ an toàn, zidovudin vẫn được coi là lựa chọn hợp lý trong trường hợp này",0.7190491557121277,0.8054209351539612
Q-452,general,Câu hỏi về Tương tác thuốc: Zidovudin có tương tác với thức ăn như thế nào?,Zidovudin không cần chú ý đến bữa ăn khi uống thuốc vì thức ăn có thể làm giảm nồng độ đỉnh zidovudin trong huyết tương nhưng không tác động đến diện tích dưới đường cong nồng độ - thời gian (AUC).,"['PASSAGE-0874', 'PASSAGE-0943', 'PASSAGE-1825', 'PASSAGE-3700', 'PASSAGE-2227']","[23.43869766413184, 22.609233699673183, 22.609233699673183, 22.25244138200635, 22.21613415600308]",PASSAGE-0453,0,0,0,0.0,0.015007257461547852,61,17.005703449249268,"Dựa trên thông tin được cung cấp, chúng ta không có dữ liệu về tương tác giữa alcuronium và thức ăn hay bất kỳ loại thuốc nào khác. Tuy nhiên, để trả lời câu hỏi của bạn về zidovudin:

Zidovudin (AZT) là một thuốc antiviral thường dùng để điều trị HIV/AIDS. Về tương tác với thức ăn, thông thường, zidovudin được chỉ định sử dụng theo đường uống và có thể được hấp thu tốt qua dạ dày. Tuy nhiên, để đảm bảo liều lượng và hiệu quả tối ưu, người ta thường khuyên bệnh nhân nên uống zidovudin cùng với thức ăn, đặc biệt là thức ăn giàu chất béo, vì nó có thể giúp tăng cường hấp thu thuốc.

Tuy nhiên, cần lưu ý rằng mỗi loại thuốc có thể có những hướng dẫn riêng về tương tác với thức ăn, do đó, tốt nhất là tham khảo ý","Theo ngữ cảnh được cung cấp, zidovudin không cần phải tránh các bữa ăn khi uống thuốc. Thức ăn có thể làm giảm nồng độ đỉnh zidovudin trong huyết tương, nhưng nó không ảnh hưởng đến diện tích dưới đường cong nồng độ - thời gian (AUC) của thuốc. Điều này có nghĩa là mặc dù thức ăn có thể làm thay đổi thời điểm mà zidovudin đạt nồng độ cao nhất trong máu, tổng lượng thuốc hấp thu vẫn giữ nguyên. Do đó, người bệnh có thể uống zidovudin cùng với thức ăn mà không lo lắng về việc làm thay đổi hiệu quả điều trị của thuốc.",0.6922356486320496,0.8501973152160645
Q-453,general,Câu hỏi về Liều dùng đối tượng đặc biệt: Liều zidovudin cho người già nên được điều chỉnh như thế nào?,"Liều zidovudin cho người già không cần được điều chỉnh đặc biệt nếu không có bệnh lý gan hoặc thận. Tuy nhiên, cần theo dõi chặt chẽ để đảm bảo không có tác dụng phụ.","['PASSAGE-3662', 'PASSAGE-1655', 'PASSAGE-1121', 'PASSAGE-1382', 'PASSAGE-1820']","[24.788094959392573, 20.75867429093742, 20.596184014940064, 19.226459333443625, 19.225805452271864]",PASSAGE-0454,0,0,0,0.0,0.019591808319091797,70,9.61586046218872,"Dựa trên ngữ cảnh bạn cung cấp, có thể kết luận rằng liều zidovudin (một loại thuốc thường dùng trong điều trị HIV) cho người già nên được điều chỉnh thấp hơn so với người lớn tuổi bình thường. Tuy nhiên, để đưa ra liều cụ thể, cần tham khảo ý kiến bác sĩ hoặc chuyên gia y tế vì họ sẽ xem xét các yếu tố khác nhay như tình trạng sức khỏe tổng thể, chức năng gan/thận, và các thuốc khác đang sử dụng.","Theo ngữ cảnh được cung cấp, liều zidovudin cho người già không cần được điều chỉnh đặc biệt nếu không có bệnh lý gan hoặc thận. Tuy nhiên, câu trả lời đầy đủ hơn sẽ là:

Liều zidovudin cho người già không cần điều chỉnh đặc biệt nếu không có bệnh lý gan hoặc thận. Tuy nhiên, cần theo dõi chặt chẽ để đảm bảo không có tác dụng phụ.

Nếu có bệnh lý gan hoặc thận, cần tham khảo ý kiến bác sĩ để điều chỉnh liều lượng phù hợp.",0.7619248628616333,0.8705610632896423
Q-454,general,Câu hỏi về An toàn Thai kỳ: Zidovudin có an toàn khi dùng cho phụ nữ mang thai không?,"Zidovudin không được khuyến cáo sử dụng cho phụ nữ mang thai vì có thể gây hại cho thai nhi. Tuy nhiên, nếu cần thiết, nên cân nhắc lợi ích và rủi ro.","['PASSAGE-3303', 'PASSAGE-2166', 'PASSAGE-1965', 'PASSAGE-2286', 'PASSAGE-3201']","[24.351771481507985, 23.675196479950092, 23.675022286384124, 23.055562494437456, 23.051216364333936]",PASSAGE-0455,0,0,0,0.0,0.017545223236083984,92,17.255414247512817,"Dựa trên thông tin bạn cung cấp về cách phân loại an toàn thuốc trong thai kỳ, tôi sẽ đưa ra một câu trả lời dựa trên thông tin hiện có, nhưng lưu ý rằng cần tham khảo ý kiến bác sĩ trước khi sử dụng bất kỳ loại thuốc nào trong thai kỳ:

Zidovudin (AZT) thường được xếp vào nhóm B về an toàn khi dùng cho phụ nữ mang thai. Điều này có nghĩa là đã có nhiều nghiên cứu lâm sàng về việc sử dụng AZT trong thai kỳ và chưa phát hiện ra tác dụng phụ nghiêm trọng đối với thai nhi.

Tuy nhiên, cần lưu ý rằng:

1. Zidovudin chủ yếu được sử dụng để điều trị HIV/AIDS, không phải là một thuốc phổ biến trong thai kỳ.

2. Việc phân loại này dựa trên các nghiên cứu đã thực hiện, nhưng vẫn có thể có rủi ro chưa được xác định hoàn toàn.

3. Cần theo dõi","Dựa trên thông tin được cung cấp, zidovudin không được khuyến cáo sử dụng cho phụ nữ mang thai do khả năng gây hại cho thai nhi. Tuy nhiên, trong một số trường hợp đặc biệt, nếu lợi ích điều trị đối với mẹ vượt trội hơn rủi ro tiềm tàng đối với thai nhi, bác sĩ có thể cân nhắc sử dụng thuốc này sau khi đánh giá kỹ lưỡng lợi ích và rủi ro.",0.7145226001739502,0.8393303751945496
Q-455,general,Câu hỏi về Tương tác thuốc: Zidovudin có tương tác với zolpidem không?,"Zidovudin và zolpidem không có tương tác đáng kể. Tuy nhiên, cần theo dõi chặt chẽ các triệu chứng về giấc ngủ và trạng thái tỉnh táo của bệnh nhân.","['PASSAGE-0268', 'PASSAGE-1867', 'PASSAGE-4006', 'PASSAGE-1918', 'PASSAGE-2584']","[18.06794625434158, 13.718899365214781, 13.452592027333047, 13.452592027333047, 13.444523531567546]",PASSAGE-0456,0,0,0,0.0,0.012004613876342773,60,5.157402038574219,"Không có thông tin chỉ ra rằng zidovudin có tương tác rõ rệt với zolpidem. Tuy nhiên, để đảm bảo an toàn, bạn nên tham khảo ý kiến bác sĩ hoặc dược sĩ trước khi sử dụng cùng lúc hai loại thuốc này.","Theo ngữ cảnh được cung cấp, zidovudin và zolpidem không có tương tác đáng kể khi sử dụng cùng nhau. Tuy nhiên, vẫn cần theo dõi chặt chẽ các triệu chứng về giấc ngủ và trạng thái tỉnh táo của bệnh nhân.",0.7700925469398499,0.9388564229011536
Q-456,general,Câu hỏi về Liều dùng đối tượng đặc biệt: Liều zidovudin cho phụ nữ mang thai nhiễm HIV là bao nhiêu?,"Bà mẹ khi bắt đầu chuyển dạ đẻ, phải được truyền tĩnh mạch liên tục zidovudin một liều đơn 2 mg/kg trong 1 giờ, tiếp theo là 1 mg/kg/giờ truyền liên tục cho tới khi kẹp cuống rốn.","['PASSAGE-3144', 'PASSAGE-1232', 'PASSAGE-3599', 'PASSAGE-1121', 'PASSAGE-3603']","[16.92350013900542, 15.861294459650995, 15.861294459650995, 14.799665144815027, 14.673257961126605]",PASSAGE-0457,0,0,0,0.0,0.01909327507019043,84,17.49647045135498,"Dựa trên ngữ cảnh được cung cấp, câu hỏi không liên quan đến liều dùng của zidovudin mà là về việc chỉ định sử dụng cidofovir cho phụ nữ mang thai. Tuy nhiên, tôi sẽ giải đáp câu hỏi về liều dùng zidovudin cho phụ nữ mang thai nhiễm HIV:

Zidovudin thường được chỉ định trong điều trị HIV/AIDS ở phụ nữ mang thai. Liều dùng thông thường là:

- Trong suốt thai kỳ: 100 mg uống 2 lần/ngày (tổng cộng 200 mg/ngày)
- Trong giai đoạn sinh nở: 100 mg tiêm tĩnh mạch 4 giờ trước khi sinh và 100 mg sau khi sinh

Tuy nhiên, cần lưu ý rằng liều dùng cụ thể có thể thay đổi tùy thuộc vào tình trạng cụ thể của bệnh nhân và sự giám sát của bác sĩ chuyên","Theo ngữ cảnh đề cập, liều dùng của zidovudin cho bà mẹ mang thai nhiễm HIV trong trường hợp chuyển dạ đẻ như sau:

- Liều ban đầu: 2 mg/kg trọng lượng cơ thể, truyền trong 1 giờ.
- Liều duy trì: 1 mg/kg trọng lượng cơ thể, truyền liên tục.

Lưu ý rằng liều này chỉ áp dụng trong trường hợp cụ thể được mô tả và cần được điều chỉnh bởi bác sĩ chuyên khoa dựa trên tình trạng cụ thể của bệnh nhân.",0.6764330267906189,0.7295742630958557
Q-457,general,Câu hỏi về An toàn Thai kỳ: Zolpidem có an toàn khi sử dụng trong thai kỳ không?,"Zolpidem không được khuyến nghị sử dụng trong thai kỳ do thiếu dữ liệu về an toàn. Tuy nhiên, nếu cần thiết, cần cân nhắc lợi ích và rủi ro.","['PASSAGE-2538', 'PASSAGE-1929', 'PASSAGE-1974', 'PASSAGE-1395', 'PASSAGE-0291']","[19.66716935554707, 19.56070271453416, 19.372054293550814, 19.209575747163367, 19.111383809729965]",PASSAGE-0458,0,0,0,0.0,0.01723027229309082,81,17.333057403564453,"Dựa trên thông tin hiện có, tôi không tìm thấy bất kỳ nghiên cứu cụ thể nào về việc sử dụng zolpidem trong thai kỳ. Tuy nhiên, theo nguyên tắc chung, zolpidem thường được coi là thuốc an toàn nhất định khi sử dụng trong thai kỳ chỉ khi thật cần thiết và dưới sự giám sát y tế chặt chẽ. 

Một số điểm cần lưu ý:

1. Zolpidem thuộc nhóm benzodiazepin, có thể qua placenta và ảnh hưởng đến thai nhi.

2. Có thể gây ra các tác dụng phụ như mất thăng bằng, mệt mỏi, hoặc khó tỉnh táo sau khi dùng.

3. Không có dữ liệu đầy đủ về độ an toàn của zolpidem trong thai kỳ.

4. Nên cân nhắc kỹ lưỡng lợi ích và rủi ro trước khi sử dụng trong thai kỳ.

5. Nếu cần sử dụng, nên theo dõi chặt ch","Dựa trên thông tin được cung cấp, zolpidem không được khuyến nghị sử dụng trong thai kỳ do thiếu dữ liệu về an toàn. Điều này có nghĩa là:

1. Không có đủ nghiên cứu lâm sàng để đánh giá tác động an toàn của zolpidem đối với thai nhi.

2. Có thể có nguy cơ tiềm ẩn đối với thai nhi nhưng chưa được xác định rõ ràng.

3. Nếu cần phải sử dụng zolpidem trong trường hợp khẩn cấp, bác sĩ sẽ cân nhắc kỹ lợi ích đối với mẹ so với rủi ro đối với thai nhi.

4. Thông thường, các lựa chọn khác an toàn hơn sẽ được ưu tiên trước khi cân nhắc sử dụng zolpidem trong thai kỳ.

Tóm lại, zolpidem không được coi là an toàn khi sử dụng trong thai kỳ do thiếu dữ liệu về an toàn. Cần tham khảo ý kiến bác sĩ chuyên khoa trước khi quyết",0.7519746422767639,0.766946017742157
Q-458,general,Câu hỏi về Tương tác thuốc: Zidovudin có thể tương tác với các loại thuốc nào và có hậu quả gì?,"Zidovudin có thể tương tác với các thuốc khác như stavudine, tenofovir, và lamivudine, dẫn đến giảm hiệu lực của các thuốc này hoặc gây ra độc tính cao. Ví dụ, sử dụng cùng lúc zidovudin và stavudine có thể làm giảm hiệu lực của cả hai thuốc.","['PASSAGE-2683', 'PASSAGE-2578', 'PASSAGE-1594', 'PASSAGE-0268', 'PASSAGE-1867']","[25.5517645436299, 25.249848110043644, 23.48239819974265, 22.913710550219086, 22.24039893676013]",PASSAGE-0459,0,0,0,0.0,0.02201056480407715,91,17.18077039718628,"Xin lỗi, nhưng thông tin bạn đưa ra chỉ đề cập đến tương tác giữa cefazolin và penicillin, cũng như thiếu thông tin cụ thể về tương tác giữa cefazolin và các loại thuốc khác. Thông tin về tương tác giữa zidovudin và các loại thuốc khác không được đề cập trong ngữ cảnh này.

Để trả lời câu hỏi của bạn về tương tác giữa zidovudin và các loại thuốc khác, tôi cần thêm thông tin về zidovudin. Zidovudin là một loại thuốc chống vi-rút thường được sử dụng để điều trị HIV/AIDS. Tuy nhiên, tôi không có thông tin cụ thể về các tương tác thuốc giữa zidovudin và các loại thuốc khác.

Nếu bạn có thêm thông tin về loại thuốc cụ thể mà bạn muốn biết về tương tác, tôi sẽ rất vui lòng giúp bạn tìm hiểu. Đồng thời, bạn nên tham khảo ý kiến bác","Zidovudin có thể tương tác với các loại thuốc sau:

1. Stavudine
2. Tenofovir 
3. Lamivudine

Hậu quả của tương tác này là:

- Giảm hiệu lực của các thuốc trên
- Gây ra độc tính cao hơn

Ví dụ cụ thể được đề cập trong ngữ cảnh là khi sử dụng cùng lúc zidovudin và stavudine thì cả hai thuốc đều bị giảm hiệu lực.",0.6791938543319702,0.8159481883049011
Q-459,general,Câu hỏi về Liều dùng đối tượng đặc biệt: Liều zidovudin cần điều chỉnh như thế nào khi bệnh nhân suy thận?,"Liều zidovudin cần giảm khi bệnh nhân suy thận nặng. Nhà sản xuất gợi ý liều thích hợp là 300-400 mg mỗi ngày. Trong giai đoạn cuối suy thận, phải thẩm phân máu hoặc màng bụng, dùng liều uống zidovudin 100 mg cách 6-8 giờ hoặc truyền tĩnh mạch 1 mg/kg cách 6-8 giờ.","['PASSAGE-3662', 'PASSAGE-1904', 'PASSAGE-1898', 'PASSAGE-1820', 'PASSAGE-2834']","[23.295903701607894, 21.929237818912235, 21.929237818912235, 20.636154402856707, 19.86443501678918]",PASSAGE-0460,0,0,0,0.0,0.020934104919433594,72,17.206109523773193,"Dựa trên ngữ cảnh được cung cấp, tôi có thể đưa ra một số gợi ý về cách điều chỉnh liều zidovudin cho bệnh nhân suy thận:

1. Đối với bệnh nhân suy thận nhẹ đến trung bình (GFR >30 mL/min), có thể không cần điều chỉnh liều ban đầu.

2. Đối với bệnh nhân suy thận nặng (GFR 15-29 mL/min) hoặc dialysis, liều thường được giảm xuống 25-50% so với liều ban đầu.

3. Đối với bệnh nhân suy thận rất nặng (GFR <15 mL/min), liều có thể cần giảm xuống 50-75% so với liều ban đầu.

4. Cần theo dõi chặt chẽ nồng độ thuốc trong máu và các tác dụng phụ.

Lưu ý rằng đây chỉ là gợi ý chung và liều cụ thể cần được xác định bởi","Khi bệnh nhân suy thận nặng, liều zidovudin cần được giảm. Cụ thể:

- Đối với bệnh nhân suy thận nặng không cần thẩm phân, liều zidovudin nên giảm xuống còn 300-400 mg mỗi ngày.

- Đối với bệnh nhân suy thận nặng cần thẩm phân máu hoặc màng bụng, liều zidovudin cần được điều chỉnh lại:
  + Uống: 100 mg cách 6-8 giờ
  + Truyền tĩnh mạch: 1 mg/kg cách 6-8 giờ

Như vậy, liều zidovudin cần giảm đáng kể và có sự điều chỉnh khác nhau dựa trên mức độ suy thận và phương pháp thẩm phân.",0.6971327066421509,0.821071207523346
Q-460,general,Câu hỏi về An toàn Thai kỳ: Zidovudin có an toàn khi sử dụng cho phụ nữ mang thai không?,"Zidovudin không được khuyến nghị sử dụng cho phụ nữ mang thai vì có thể gây ra dị tật thai nhi. Tuy nhiên, nó có thể được sử dụng trong trường hợp cần thiết để dự phòng sau phơi nhiễm HIV, với sự giám sát chặt chẽ và chỉ định của bác sĩ.","['PASSAGE-3201', 'PASSAGE-4077', 'PASSAGE-2538', 'PASSAGE-4278', 'PASSAGE-3303']","[23.77418571356808, 23.763587872493765, 23.617627224478966, 23.59239895627277, 23.4605397019217]",PASSAGE-0461,0,0,0,0.0,0.018691062927246094,91,17.2528235912323,"Dựa trên thông tin bạn cung cấp về Cinarizin, chúng ta có thể suy luận một số điểm chung về các loại thuốc thuộc nhóm D của FDA:

1. Không có đủ thông tin về an toàn khi sử dụng trong thai kỳ.
2. Thường được khuyến cáo nên tránh sử dụng trong thai kỳ.

Tuy nhiên, thông tin này chỉ dựa trên mô hình tương tự giữa Cinarizin và Zidovudin. Để trả lời chính xác câu hỏi về Zidovudin, cần xem xét thêm thông tin từ cơ quan quản lý dược phẩm Mỹ (FDA) hoặc nguồn tin y tế đáng tin cậy khác.

Zidovudin (AZT) thực tế đã được nghiên cứu kỹ lưỡng trong thai kỳ và được xếp vào nhóm B của FDA, tức là không có bằng chứng rõ ràng về nguy hiểm khi sử dụng trong thai kỳ. Tuy nhiên, nó vẫn cần được sử dụng dưới sự giám","Zidovudin không được khuyến nghị sử dụng thông thường cho phụ nữ mang thai vì có thể gây ra dị tật thai nhi. Tuy nhiên, trong một số trường hợp đặc biệt như dự phòng sau phơi nhiễm HIV, nó có thể được sử dụng dưới sự giám sát chặt chẽ của bác sĩ.",0.6984289884567261,0.9356565475463867
Q-461,general,Câu hỏi về Tương tác thuốc...,Ribavirin có thể làm tăng nguy cơ gây độc và đối kháng với tác dụng của zidovudin đối với HIV.,"['PASSAGE-0268', 'PASSAGE-1615', 'PASSAGE-4250', 'PASSAGE-4249', 'PASSAGE-3256']","[12.201814151340724, 9.053566233976095, 8.546034659048646, 7.315706627883532, 7.315706627883532]",PASSAGE-0462,0,0,0,0.0,0.0054361820220947266,45,7.298703908920288,"Dựa trên ngữ cảnh bạn cung cấp, tôi hiểu rằng câu hỏi của bạn có thể liên quan đến tương tác thuốc giữa abacavir và các thuốc khác. Tuy nhiên, không có thông tin cụ thể nào được đưa ra trong câu hỏi. Bạn có thể cung cấp thêm thông tin về thuốc cụ thể mà bạn đang thắc mắc về tương tác với abacavir không?","Dựa trên ngữ cảnh bạn cung cấp, câu hỏi phù hợp sẽ là:

""Ribavirin có thể gây ra tương tác thuốc như thế nào với zidovudin trong điều trị HIV?""

Đây là câu hỏi phù hợp vì nó tập trung vào mối quan hệ tương tác giữa hai loại thuốc này - Ribavirin và zidovudin - mà bạn đã nêu trong ngữ cảnh.",0.6731187701225281,0.7272425293922424
Q-462,general,Câu hỏi về Liều dùng đối tượng đặc biệt...,"Trẻ em cần được điều chỉnh liều zidovudin dựa trên cân nặng và thể trạng, thường là 1-2 mg/kg mỗi 6 giờ.","['PASSAGE-1232', 'PASSAGE-3599', 'PASSAGE-1121', 'PASSAGE-1820', 'PASSAGE-3086']","[14.775699797820995, 14.775699797820995, 13.615676020853584, 13.501030377120067, 13.393060132768799]",PASSAGE-0463,0,0,0,0.0,0.008049488067626953,54,16.97051429748535,"Dựa trên ngữ cảnh bạn cung cấp, tôi hiểu rằng bạn đang hỏi về liều dùng amoxicillin cho các đối tượng đặc biệt. Tuy nhiên, không có thông tin cụ thể nào được đưa ra. Dưới đây là một số điểm cần lưu ý về liều dùng amoxicillin cho các đối tượng đặc biệt:

1. Trẻ em: Cần điều chỉnh liều dựa trên cân nặng hoặc tuổi của trẻ.

2. Người già: Có thể cần giảm liều do chức năng thận suy giảm.

3. Người có bệnh thận: Cần điều chỉnh liều dựa trên mức creatinin trong máu.

4. Người có bệnh gan: Có thể cần giảm liều.

5. Người đang sử dụng thuốc khác: Cần xem xét tương tác dược lý.

6. Người có dị ứng: Cần thận trọng và có thể cần liều thấp hơn.

Để đảm bảo an toàn và hiệu quả, bạn nên tham khảo ý kiến bác","Dựa trên ngữ cảnh bạn cung cấp, câu hỏi phù hợp có thể là:

""Trẻ em cần điều chỉnh liều zidovudin như thế nào dựa trên các yếu tố nào?""

Đáp án sẽ đề cập đến việc điều chỉnh liều zidovudin cho trẻ em dựa trên cân nặng và thể trạng, với liều thường là 1-2 mg/kg mỗi 6 giờ.",0.6576303243637085,0.8417494297027588
Q-463,general,Câu hỏi về An toàn Thai kỳ...,Zidovudin không được khuyến nghị sử dụng cho phụ nữ mang thai vì có thể gây hại cho thai nhi.,"['PASSAGE-1974', 'PASSAGE-0291', 'PASSAGE-2064', 'PASSAGE-1615', 'PASSAGE-3303']","[9.696653568270474, 9.47816021019721, 9.110521398759852, 9.053566233976095, 8.801292733325718]",PASSAGE-0464,0,0,0,0.0,0.0064356327056884766,63,10.144814252853394,"Dựa trên thông tin bạn đã cung cấp, câu hỏi phù hợp về an toàn thai kỳ liên quan đến Bisoprolol có thể là:

""Bisoprolol thuộc nhóm D của FDA về an toàn trong thai kỳ có nghĩa là gì?""

Hoặc:

""Việc sử dụng Bisoprolol trong thai kỳ có an toàn không và tại sao?""

Cả hai câu hỏi này đều tập trung vào vấn đề an toàn của Bisoprolol trong thai kỳ, dựa trên phân loại D của FDA mà bạn đã nêu.","Dựa trên ngữ cảnh bạn cung cấp, câu hỏi phù hợp sẽ là:

""Zidovudin có an toàn khi sử dụng trong thai kỳ không?""

Hoặc:

""Có nên sử dụng zidovudin cho phụ nữ mang thai không?""

Câu trả lời sẽ dựa trên thông tin bạn đã cung cấp là zidovudin không được khuyến nghị sử dụng cho phụ nữ mang thai vì có thể gây hại cho thai nhi.",0.6559990644454956,0.8197608590126038
